Country,League,Season,Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Result
Robotica,RoboLeague Junior,2017/2018,2024-07-29,Cyber Blasters,Tech Blasters,4,1,HomeWin
Robotica,RoboLeague Junior,2017/2018,2020-11-12,Tech Warriors,Cyber Innovators,4,4,Draw
Robotica,RoboLeague Junior,2017/2018,2016-09-08,Mecha Titans,Robo Titans,0,1,AwayWin
Robotica,RoboLeague Junior,2017/2018,2016-03-02,Mecha Titans,Cyber Blasters,4,0,HomeWin
Robotica,RoboLeague Junior,2017/2018,2018-07-14,Tech Blasters,Mecha Innovators,0,4,AwayWin
Robotica,RoboLeague Junior,2018/2019,2022-08-20,Neo Pioneers,Neo Innovators,5,4,HomeWin
Robotica,RoboLeague Junior,2018/2019,2020-09-06,Neo Innovators,Robo Titans,2,5,AwayWin
Robotica,RoboLeague Junior,2018/2019,2024-08-14,Neo Innovators,Cyber Titans,2,5,AwayWin
Robotica,RoboLeague Junior,2018/2019,2024-01-11,Tech Titans,Neo Innovators,2,5,AwayWin
Robotica,RoboLeague Junior,2018/2019,2018-08-15,Cyber Pioneers,Neo Innovators,1,1,Draw
Robotica,RoboLeague Junior,2018/2019,2020-01-12,Neo Innovators,Neo Pioneers,0,5,AwayWin
Robotica,RoboLeague Junior,2018/2019,2019-10-15,Cyber Innovators,Neo Pioneers,3,5,AwayWin
Robotica,RoboLeague Junior,2018/2019,2024-04-29,Robo Titans,Cyber Titans,5,5,Draw
Robotica,RoboLeague Junior,2018/2019,2024-09-30,Neo Titans,Cyber Pioneers,4,4,Draw
Robotica,RoboLeague Junior,2018/2019,2015-12-04,Cyber Titans,Neo Titans,2,3,AwayWin
Robotica,RoboLeague Junior,2018/2019,2018-01-14,Neo Innovators,Tech Innovators,3,1,HomeWin
Robotica,RoboLeague Junior,2018/2019,2023-02-15,Tech Innovators,Cyber Innovators,5,5,Draw
Robotica,RoboLeague Junior,2018/2019,2020-07-25,Cyber Pioneers,Neo Innovators,3,1,HomeWin
Robotica,RoboLeague Junior,2018/2019,2020-07-30,Tech Titans,Tech Innovators,3,4,AwayWin
Robotica,RoboLeague Junior,2018/2019,2021-07-30,Tech Innovators,Tech Titans,0,2,AwayWin
Robotica,RoboLeague Junior,2018/2019,2024-10-19,Cyber Titans,Neo Innovators,4,0,HomeWin
Robotica,RoboLeague Junior,2018/2019,2015-03-10,Cyber Pioneers,Tech Innovators,3,1,HomeWin
Robotica,RoboLeague Junior,2018/2019,2015-02-22,Tech Titans,Cyber Innovators,4,5,AwayWin
Robotica,RoboLeague Junior,2018/2019,2020-01-28,Cyber Titans,Cyber Innovators,1,4,AwayWin
Robotica,RoboLeague Junior,2018/2019,2016-11-02,Cyber Innovators,Cyber Titans,1,2,AwayWin
Robotica,RoboLeague Junior,2019/2020,2021-04-21,Neo Warriors,Cyber Warriors,2,1,HomeWin
Robotica,RoboLeague Junior,2019/2020,2018-08-04,Cyber Titans,Cyber Pioneers,3,2,HomeWin
Robotica,RoboLeague Junior,2019/2020,2018-03-06,Cyber Warriors,Cyber Titans,4,2,HomeWin
Robotica,RoboLeague Junior,2019/2020,2018-09-11,Neo Warriors,Neo Titans,1,5,AwayWin
Robotica,RoboLeague Junior,2019/2020,2020-04-22,Cyber Pioneers,Tech Innovators,2,2,Draw
Robotica,RoboLeague Junior,2019/2020,2023-01-13,Cyber Titans,Neo Warriors,5,4,HomeWin
Robotica,RoboLeague Junior,2019/2020,2023-09-26,Cyber Titans,Tech Innovators,5,1,HomeWin
Robotica,RoboLeague Junior,2019/2020,2016-01-23,Cyber Titans,Neo Warriors,3,1,HomeWin
Robotica,RoboLeague Junior,2019/2020,2015-04-20,Cyber Warriors,Cyber Titans,5,0,HomeWin
Robotica,RoboLeague Junior,2019/2020,2015-04-14,Tech Innovators,Neo Warriors,2,4,AwayWin
Robotica,RoboLeague Junior,2019/2020,2023-11-09,Tech Innovators,Robo Blasters,0,5,AwayWin
Robotica,RoboLeague Junior,2019/2020,2019-10-14,Cyber Titans,Robo Innovators,5,4,HomeWin
Robotica,RoboLeague Junior,2019/2020,2021-08-26,Robo Innovators,Robo Blasters,3,3,Draw
Robotica,RoboLeague Junior,2019/2020,2019-12-17,Neo Warriors,Cyber Pioneers,2,2,Draw
Robotica,RoboLeague Junior,2019/2020,2023-10-20,Neo Titans,Tech Innovators,2,5,AwayWin
Robotica,RoboLeague Junior,2019/2020,2020-05-04,Cyber Titans,Robo Innovators,1,0,HomeWin
Robotica,RoboLeague Junior,2019/2020,2023-05-31,Neo Titans,Neo Warriors,4,0,HomeWin
Robotica,RoboLeague Junior,2019/2020,2022-12-16,Tech Innovators,Cyber Warriors,1,0,HomeWin
Robotica,RoboLeague Junior,2019/2020,2021-10-30,Neo Titans,Tech Innovators,2,1,HomeWin
Robotica,RoboLeague Junior,2019/2020,2024-03-21,Cyber Warriors,Robo Innovators,5,5,Draw
Robotica,RoboLeague Junior,2020/2021,2022-12-29,Mecha Pioneers,Tech Warriors,5,5,Draw
Robotica,RoboLeague Junior,2020/2021,2023-12-19,Tech Warriors,Neo Titans,0,3,AwayWin
Robotica,RoboLeague Junior,2020/2021,2021-08-15,Tech Warriors,Cyber Titans,4,4,Draw
Robotica,RoboLeague Junior,2020/2021,2024-05-30,Neo Titans,Tech Warriors,1,5,AwayWin
Robotica,RoboLeague Junior,2020/2021,2020-02-02,Cyber Titans,Mecha Pioneers,5,2,HomeWin
Robotica,RoboLeague Junior,2020/2021,2016-08-11,Robo Pioneers,Neo Titans,2,4,AwayWin
Robotica,RoboLeague Junior,2020/2021,2015-10-08,Mecha Warriors,Mecha Pioneers,4,1,HomeWin
Robotica,RoboLeague Junior,2020/2021,2020-06-16,Robo Pioneers,Mecha Warriors,3,4,AwayWin
Robotica,RoboLeague Junior,2020/2021,2021-03-09,Mecha Innovators,Robo Pioneers,2,5,AwayWin
Robotica,RoboLeague Junior,2020/2021,2019-08-13,Neo Titans,Cyber Titans,4,5,AwayWin
Robotica,RoboLeague Junior,2020/2021,2020-03-11,Robo Pioneers,Mecha Pioneers,2,4,AwayWin
Robotica,RoboLeague Junior,2020/2021,2020-02-12,Mecha Pioneers,Mecha Warriors,3,3,Draw
Robotica,RoboLeague Junior,2020/2021,2018-01-10,Mecha Pioneers,Robo Pioneers,1,4,AwayWin
Robotica,RoboLeague Junior,2020/2021,2021-08-22,Tech Warriors,Mecha Pioneers,4,1,HomeWin
Robotica,RoboLeague Junior,2020/2021,2015-11-19,Tech Warriors,Mecha Warriors,2,3,AwayWin
Robotica,RoboLeague Junior,2020/2021,2016-03-05,Mecha Warriors,Tech Warriors,0,0,Draw
Robotica,RoboLeague Junior,2020/2021,2024-03-23,Tech Warriors,Cyber Titans,3,3,Draw
Robotica,RoboLeague Junior,2020/2021,2022-02-14,Tech Warriors,Mecha Innovators,0,5,AwayWin
Robotica,RoboLeague Junior,2020/2021,2020-06-13,Tech Warriors,Cyber Titans,5,2,HomeWin
Robotica,RoboLeague Junior,2020/2021,2015-12-08,Mecha Innovators,Neo Titans,1,4,AwayWin
Robotica,RoboLeague Junior,2021/2022,2024-03-12,Cyber Pioneers,Robo Warriors,4,3,HomeWin
Robotica,RoboLeague Junior,2021/2022,2015-09-26,Tech Warriors,Tech Blasters,2,4,AwayWin
Robotica,RoboLeague Junior,2021/2022,2018-09-18,Robo Warriors,Cyber Pioneers,3,0,HomeWin
Robotica,RoboLeague Junior,2021/2022,2017-07-16,Cyber Pioneers,Tech Warriors,3,4,AwayWin
Robotica,RoboLeague Junior,2021/2022,2016-04-30,Robo Titans,Robo Pioneers,5,5,Draw
Robotica,RoboLeague Junior,2021/2022,2017-01-26,Robo Blasters,Robo Warriors,5,1,HomeWin
Robotica,RoboLeague Junior,2021/2022,2022-07-14,Robo Pioneers,Neo Blasters,4,0,HomeWin
Robotica,RoboLeague Junior,2021/2022,2020-03-24,Mecha Innovators,Tech Blasters,3,0,HomeWin
Robotica,RoboLeague Junior,2021/2022,2016-10-13,Robo Warriors,Tech Blasters,5,5,Draw
Robotica,RoboLeague Junior,2021/2022,2020-06-19,Tech Blasters,Robo Titans,5,3,HomeWin
Robotica,RoboLeague Junior,2021/2022,2016-11-16,Tech Blasters,Robo Pioneers,2,4,AwayWin
Robotica,RoboLeague Junior,2021/2022,2019-03-27,Robo Warriors,Cyber Pioneers,3,3,Draw
Robotica,RoboLeague Junior,2021/2022,2023-08-10,Robo Titans,Mecha Innovators,2,0,HomeWin
Robotica,RoboLeague Junior,2021/2022,2023-04-19,Robo Pioneers,Neo Blasters,1,4,AwayWin
Robotica,RoboLeague Junior,2021/2022,2022-11-04,Tech Warriors,Mecha Innovators,0,3,AwayWin
Robotica,RoboLeague Junior,2021/2022,2020-10-18,Tech Warriors,Neo Blasters,2,2,Draw
Robotica,RoboLeague Junior,2021/2022,2015-11-26,Tech Blasters,Robo Blasters,1,5,AwayWin
Robotica,RoboLeague Junior,2021/2022,2017-07-08,Tech Blasters,Neo Blasters,0,1,AwayWin
Robotica,RoboLeague Junior,2021/2022,2017-02-09,Robo Titans,Robo Warriors,5,3,HomeWin
Robotica,RoboLeague Junior,2021/2022,2021-02-10,Robo Pioneers,Tech Warriors,1,2,AwayWin
Robotica,RoboLeague Junior,2022/2023,2021-04-11,Robo Pioneers,Neo Pioneers,4,2,HomeWin
Robotica,RoboLeague Junior,2022/2023,2017-10-03,Robo Blasters,Robo Titans,1,4,AwayWin
Robotica,RoboLeague Junior,2022/2023,2022-09-08,Robo Warriors,Robo Blasters,2,5,AwayWin
Robotica,RoboLeague Junior,2022/2023,2022-09-20,Robo Blasters,Robo Pioneers,3,1,HomeWin
Robotica,RoboLeague Junior,2022/2023,2015-09-11,Robo Innovators,Robo Titans,2,0,HomeWin
Robotica,RoboLeague Junior,2022/2023,2024-11-15,Robo Innovators,Robo Warriors,4,1,HomeWin
Robotica,RoboLeague Junior,2022/2023,2017-02-12,Tech Warriors,Robo Warriors,2,2,Draw
Robotica,RoboLeague Junior,2022/2023,2021-12-24,Neo Pioneers,Mecha Innovators,3,1,HomeWin
Robotica,RoboLeague Junior,2022/2023,2018-09-17,Neo Pioneers,Mecha Innovators,5,4,HomeWin
Robotica,RoboLeague Junior,2022/2023,2024-08-01,Neo Pioneers,Robo Innovators,0,5,AwayWin
Robotica,RoboLeague Junior,2022/2023,2019-04-03,Mecha Titans,Robo Blasters,3,2,HomeWin
Robotica,RoboLeague Junior,2022/2023,2017-01-19,Robo Warriors,Tech Warriors,3,5,AwayWin
Robotica,RoboLeague Junior,2022/2023,2016-11-17,Robo Warriors,Robo Titans,2,3,AwayWin
Robotica,RoboLeague Junior,2022/2023,2015-08-26,Robo Pioneers,Robo Blasters,3,3,Draw
Robotica,RoboLeague Junior,2022/2023,2015-08-14,Robo Blasters,Mecha Innovators,3,1,HomeWin
Robotica,RoboLeague Junior,2022/2023,2021-06-07,Neo Pioneers,Robo Pioneers,2,0,HomeWin
Robotica,RoboLeague Junior,2022/2023,2024-03-31,Neo Pioneers,Robo Warriors,5,3,HomeWin
Robotica,RoboLeague Junior,2022/2023,2022-07-17,Robo Titans,Robo Blasters,4,1,HomeWin
Robotica,RoboLeague Junior,2022/2023,2024-02-18,Tech Warriors,Robo Innovators,4,0,HomeWin
Robotica,RoboLeague Junior,2022/2023,2022-03-03,Mecha Titans,Mecha Innovators,5,1,HomeWin
Robotica,RoboLeague Junior,2023/2024,2018-07-16,Mecha Blasters,Mecha Warriors,1,1,Draw
Robotica,RoboLeague Junior,2023/2024,2022-07-31,Neo Pioneers,Mecha Warriors,1,5,AwayWin
Robotica,RoboLeague Junior,2023/2024,2024-04-15,Cyber Warriors,Neo Innovators,2,3,AwayWin
Robotica,RoboLeague Junior,2023/2024,2023-10-23,Neo Pioneers,Mecha Warriors,2,2,Draw
Robotica,RoboLeague Junior,2023/2024,2018-05-16,Mecha Warriors,Cyber Warriors,5,2,HomeWin
Robotica,RoboLeague Junior,2023/2024,2017-04-06,Robo Pioneers,Neo Pioneers,3,1,HomeWin
Robotica,RoboLeague Junior,2023/2024,2024-12-27,Robo Pioneers,Tech Blasters,0,1,AwayWin
Robotica,RoboLeague Junior,2023/2024,2023-10-10,Neo Pioneers,Tech Blasters,2,2,Draw
Robotica,RoboLeague Junior,2023/2024,2024-10-12,Robo Pioneers,Neo Titans,5,5,Draw
Robotica,RoboLeague Junior,2023/2024,2015-07-28,Neo Innovators,Neo Titans,0,1,AwayWin
Robotica,RoboLeague Junior,2023/2024,2024-05-06,Tech Blasters,Neo Pioneers,4,2,HomeWin
Robotica,RoboLeague Junior,2023/2024,2021-07-11,Cyber Pioneers,Tech Innovators,0,5,AwayWin
Robotica,RoboLeague Junior,2023/2024,2022-11-29,Neo Pioneers,Neo Innovators,1,4,AwayWin
Robotica,RoboLeague Junior,2023/2024,2019-03-07,Neo Innovators,Tech Innovators,1,1,Draw
Robotica,RoboLeague Junior,2023/2024,2022-04-07,Cyber Warriors,Neo Pioneers,3,2,HomeWin
Robotica,RoboLeague Junior,2023/2024,2016-06-20,Neo Titans,Mecha Warriors,5,5,Draw
Robotica,RoboLeague Junior,2023/2024,2017-12-29,Cyber Warriors,Mecha Blasters,4,1,HomeWin
Robotica,RoboLeague Junior,2023/2024,2018-06-01,Cyber Pioneers,Neo Titans,0,4,AwayWin
Robotica,RoboLeague Junior,2023/2024,2018-08-29,Mecha Blasters,Cyber Pioneers,0,1,AwayWin
Robotica,RoboLeague Junior,2023/2024,2022-03-07,Cyber Warriors,Neo Pioneers,2,1,HomeWin
Robotica,RoboLeague Junior,2024/2025,2016-07-26,Cyber Blasters,Robo Titans,0,2,AwayWin
Robotica,RoboLeague Junior,2024/2025,2021-06-07,Neo Innovators,Mecha Pioneers,3,3,Draw
Robotica,RoboLeague Junior,2024/2025,2020-07-10,Robo Pioneers,Neo Blasters,5,5,Draw
Robotica,RoboLeague Junior,2024/2025,2022-05-26,Neo Blasters,Mecha Pioneers,2,3,AwayWin
Robotica,RoboLeague Junior,2024/2025,2016-01-22,Mecha Pioneers,Neo Blasters,4,4,Draw
Robotica,RoboLeague Junior,2024/2025,2019-02-20,Cyber Pioneers,Mecha Pioneers,0,5,AwayWin
Robotica,RoboLeague Junior,2024/2025,2016-11-06,Neo Titans,Neo Innovators,4,0,HomeWin
Robotica,RoboLeague Junior,2024/2025,2019-01-01,Cyber Blasters,Neo Titans,2,5,AwayWin
Robotica,RoboLeague Junior,2024/2025,2016-10-11,Cyber Pioneers,Neo Innovators,3,4,AwayWin
Robotica,RoboLeague Junior,2024/2025,2020-01-22,Mecha Pioneers,Robo Pioneers,3,1,HomeWin
Robotica,RoboLeague Junior,2024/2025,2024-10-16,Neo Blasters,Cyber Pioneers,0,4,AwayWin
Robotica,RoboLeague Junior,2024/2025,2019-02-20,Cyber Blasters,Robo Pioneers,1,4,AwayWin
Robotica,RoboLeague Junior,2024/2025,2021-07-10,Robo Pioneers,Mecha Pioneers,3,3,Draw
Robotica,RoboLeague Junior,2024/2025,2016-09-08,Cyber Blasters,Neo Titans,0,0,Draw
Robotica,RoboLeague Junior,2024/2025,2019-10-13,Neo Blasters,Mecha Pioneers,3,3,Draw
Robotica,RoboLeague Junior,2024/2025,2017-07-23,Neo Blasters,Mecha Pioneers,4,2,HomeWin
Robotica,RoboLeague Junior,2024/2025,2020-04-16,Neo Blasters,Neo Titans,5,2,HomeWin
Robotica,RoboLeague Junior,2024/2025,2024-08-22,Mecha Pioneers,Neo Innovators,2,3,AwayWin
Robotica,RoboLeague Junior,2024/2025,2020-11-01,Mecha Pioneers,Neo Blasters,2,3,AwayWin
Robotica,RoboLeague Junior,2024/2025,2020-12-15,Mecha Pioneers,Cyber Blasters,3,4,AwayWin
Robotica,RoboCup,2015/2016,2016-11-19,Neo Titans,Cyber Titans,1,3,AwayWin
Robotica,RoboCup,2015/2016,2019-09-09,Cyber Titans,Neo Blasters,3,3,Draw
Robotica,RoboCup,2015/2016,2020-04-07,Neo Blasters,Robo Titans,0,0,Draw
Robotica,RoboCup,2015/2016,2018-11-20,Cyber Titans,Tech Pioneers,5,5,Draw
Robotica,RoboCup,2015/2016,2023-02-11,Neo Blasters,Mecha Warriors,5,4,HomeWin
Robotica,RoboCup,2015/2016,2015-12-17,Tech Pioneers,Robo Titans,1,3,AwayWin
Robotica,RoboCup,2015/2016,2023-08-19,Robo Titans,Cyber Titans,2,2,Draw
Robotica,RoboCup,2015/2016,2016-05-04,Mecha Warriors,Tech Pioneers,0,5,AwayWin
Robotica,RoboCup,2015/2016,2019-04-05,Robo Titans,Neo Warriors,0,2,AwayWin
Robotica,RoboCup,2015/2016,2022-11-20,Neo Titans,Cyber Titans,2,5,AwayWin
Robotica,RoboCup,2015/2016,2020-07-03,Neo Titans,Neo Warriors,1,4,AwayWin
Robotica,RoboCup,2015/2016,2024-03-25,Robo Titans,Cyber Titans,0,2,AwayWin
Robotica,RoboCup,2015/2016,2023-05-18,Cyber Titans,Robo Titans,1,5,AwayWin
Robotica,RoboCup,2015/2016,2016-11-03,Neo Warriors,Neo Titans,4,1,HomeWin
Robotica,RoboCup,2015/2016,2021-02-18,Tech Pioneers,Mecha Warriors,3,1,HomeWin
Robotica,RoboCup,2015/2016,2021-12-19,Tech Pioneers,Cyber Titans,5,4,HomeWin
Robotica,RoboCup,2015/2016,2024-01-16,Neo Warriors,Tech Pioneers,1,2,AwayWin
Robotica,RoboCup,2015/2016,2015-08-02,Neo Warriors,Tech Pioneers,4,0,HomeWin
Robotica,RoboCup,2015/2016,2021-11-10,Neo Warriors,Cyber Titans,0,5,AwayWin
Robotica,RoboCup,2015/2016,2016-04-19,Tech Pioneers,Cyber Titans,3,1,HomeWin
Robotica,RoboCup,2016/2017,2021-07-29,Cyber Blasters,Mecha Pioneers,3,0,HomeWin
Robotica,RoboCup,2016/2017,2015-10-18,Cyber Blasters,Tech Innovators,1,5,AwayWin
Robotica,RoboCup,2016/2017,2018-05-18,Cyber Blasters,Tech Titans,2,3,AwayWin
Robotica,RoboCup,2016/2017,2015-03-06,Tech Innovators,Tech Titans,3,3,Draw
Robotica,RoboCup,2016/2017,2023-04-20,Cyber Blasters,Robo Innovators,0,5,AwayWin
Robotica,RoboCup,2016/2017,2020-11-16,Tech Innovators,Cyber Blasters,2,4,AwayWin
Robotica,RoboCup,2016/2017,2022-03-15,Cyber Blasters,Mecha Pioneers,5,1,HomeWin
Robotica,RoboCup,2016/2017,2016-10-23,Robo Pioneers,Tech Innovators,0,2,AwayWin
Robotica,RoboCup,2016/2017,2019-06-03,Cyber Blasters,Robo Pioneers,4,5,AwayWin
Robotica,RoboCup,2016/2017,2022-04-23,Cyber Blasters,Mecha Pioneers,3,1,HomeWin
Robotica,RoboCup,2016/2017,2019-11-23,Tech Innovators,Mecha Pioneers,2,4,AwayWin
Robotica,RoboCup,2016/2017,2015-02-07,Tech Blasters,Cyber Blasters,1,3,AwayWin
Robotica,RoboCup,2016/2017,2020-12-20,Cyber Blasters,Tech Titans,5,4,HomeWin
Robotica,RoboCup,2016/2017,2015-11-28,Mecha Pioneers,Cyber Blasters,4,3,HomeWin
Robotica,RoboCup,2016/2017,2022-04-26,Robo Innovators,Tech Titans,4,5,AwayWin
Robotica,RoboCup,2016/2017,2022-03-07,Robo Pioneers,Tech Blasters,2,5,AwayWin
Robotica,RoboCup,2016/2017,2019-03-17,Cyber Blasters,Mecha Pioneers,0,3,AwayWin
Robotica,RoboCup,2016/2017,2020-11-26,Tech Blasters,Robo Innovators,3,4,AwayWin
Robotica,RoboCup,2016/2017,2024-12-13,Mecha Pioneers,Tech Titans,5,1,HomeWin
Robotica,RoboCup,2016/2017,2017-03-11,Robo Innovators,Cyber Blasters,4,5,AwayWin
Robotica,RoboCup,2017/2018,2019-02-23,Cyber Titans,Robo Pioneers,4,2,HomeWin
Robotica,RoboCup,2017/2018,2023-05-25,Neo Titans,Cyber Pioneers,0,5,AwayWin
Robotica,RoboCup,2017/2018,2023-11-28,Neo Warriors,Tech Blasters,1,5,AwayWin
Robotica,RoboCup,2017/2018,2023-06-09,Neo Titans,Robo Pioneers,1,4,AwayWin
Robotica,RoboCup,2017/2018,2024-07-07,Mecha Titans,Robo Warriors,2,3,AwayWin
Robotica,RoboCup,2017/2018,2019-12-11,Tech Blasters,Mecha Titans,1,3,AwayWin
Robotica,RoboCup,2017/2018,2022-03-22,Neo Titans,Cyber Titans,5,1,HomeWin
Robotica,RoboCup,2017/2018,2019-07-31,Robo Titans,Cyber Titans,0,3,AwayWin
Robotica,RoboCup,2017/2018,2019-02-22,Mecha Titans,Robo Titans,2,1,HomeWin
Robotica,RoboCup,2017/2018,2021-10-14,Cyber Titans,Robo Titans,1,1,Draw
Robotica,RoboCup,2017/2018,2019-05-19,Tech Blasters,Cyber Titans,2,5,AwayWin
Robotica,RoboCup,2017/2018,2016-11-27,Mecha Titans,Robo Warriors,4,5,AwayWin
Robotica,RoboCup,2017/2018,2017-06-18,Robo Titans,Tech Blasters,2,1,HomeWin
Robotica,RoboCup,2017/2018,2016-08-24,Cyber Titans,Robo Titans,3,0,HomeWin
Robotica,RoboCup,2017/2018,2019-05-06,Neo Warriors,Robo Warriors,4,4,Draw
Robotica,RoboCup,2017/2018,2016-03-12,Robo Titans,Cyber Pioneers,3,5,AwayWin
Robotica,RoboCup,2017/2018,2020-01-24,Cyber Pioneers,Robo Pioneers,5,5,Draw
Robotica,RoboCup,2017/2018,2020-01-07,Cyber Pioneers,Neo Warriors,3,3,Draw
Robotica,RoboCup,2017/2018,2016-10-17,Cyber Pioneers,Mecha Titans,4,2,HomeWin
Robotica,RoboCup,2017/2018,2015-10-20,Robo Pioneers,Neo Warriors,0,5,AwayWin
Robotica,RoboCup,2018/2019,2020-07-01,Tech Blasters,Robo Warriors,3,0,HomeWin
Robotica,RoboCup,2018/2019,2015-02-23,Neo Innovators,Neo Titans,1,0,HomeWin
Robotica,RoboCup,2018/2019,2020-02-20,Mecha Pioneers,Robo Pioneers,5,5,Draw
Robotica,RoboCup,2018/2019,2021-08-29,Neo Warriors,Tech Blasters,5,4,HomeWin
Robotica,RoboCup,2018/2019,2023-10-29,Cyber Pioneers,Neo Titans,2,2,Draw
Robotica,RoboCup,2018/2019,2022-03-21,Tech Blasters,Robo Pioneers,0,5,AwayWin
Robotica,RoboCup,2018/2019,2019-04-05,Cyber Warriors,Mecha Pioneers,3,0,HomeWin
Robotica,RoboCup,2018/2019,2020-09-28,Mecha Pioneers,Tech Pioneers,4,2,HomeWin
Robotica,RoboCup,2018/2019,2018-04-14,Neo Warriors,Robo Warriors,4,4,Draw
Robotica,RoboCup,2018/2019,2016-01-20,Tech Pioneers,Robo Warriors,1,4,AwayWin
Robotica,RoboCup,2018/2019,2023-03-11,Cyber Pioneers,Robo Pioneers,3,2,HomeWin
Robotica,RoboCup,2018/2019,2024-05-22,Tech Pioneers,Neo Titans,4,5,AwayWin
Robotica,RoboCup,2018/2019,2017-04-10,Tech Blasters,Mecha Pioneers,3,1,HomeWin
Robotica,RoboCup,2018/2019,2021-10-01,Cyber Pioneers,Neo Innovators,1,5,AwayWin
Robotica,RoboCup,2018/2019,2018-01-15,Neo Innovators,Tech Blasters,4,1,HomeWin
Robotica,RoboCup,2018/2019,2024-02-03,Cyber Pioneers,Cyber Warriors,3,2,HomeWin
Robotica,RoboCup,2018/2019,2017-10-21,Robo Pioneers,Neo Warriors,5,5,Draw
Robotica,RoboCup,2018/2019,2015-04-24,Neo Warriors,Neo Titans,0,2,AwayWin
Robotica,RoboCup,2018/2019,2020-05-18,Cyber Warriors,Robo Pioneers,5,1,HomeWin
Robotica,RoboCup,2018/2019,2021-07-28,Neo Innovators,Tech Blasters,4,3,HomeWin
Robotica,RoboCup,2019/2020,2024-06-11,Tech Innovators,Robo Pioneers,0,3,AwayWin
Robotica,RoboCup,2019/2020,2024-11-15,Cyber Warriors,Robo Pioneers,1,5,AwayWin
Robotica,RoboCup,2019/2020,2022-06-25,Tech Innovators,Robo Blasters,5,4,HomeWin
Robotica,RoboCup,2019/2020,2016-06-27,Robo Blasters,Cyber Warriors,4,0,HomeWin
Robotica,RoboCup,2019/2020,2020-01-08,Cyber Warriors,Robo Pioneers,1,3,AwayWin
Robotica,RoboCup,2019/2020,2020-05-26,Robo Innovators,Cyber Warriors,3,2,HomeWin
Robotica,RoboCup,2019/2020,2019-10-08,Cyber Blasters,Tech Warriors,0,0,Draw
Robotica,RoboCup,2019/2020,2015-10-25,Tech Innovators,Cyber Warriors,5,3,HomeWin
Robotica,RoboCup,2019/2020,2020-02-29,Robo Blasters,Robo Innovators,0,1,AwayWin
Robotica,RoboCup,2019/2020,2020-08-23,Robo Warriors,Tech Innovators,2,3,AwayWin
Robotica,RoboCup,2019/2020,2020-05-19,Tech Innovators,Robo Pioneers,1,0,HomeWin
Robotica,RoboCup,2019/2020,2017-01-20,Neo Pioneers,Mecha Warriors,0,1,AwayWin
Robotica,RoboCup,2019/2020,2020-07-16,Neo Pioneers,Cyber Warriors,3,3,Draw
Robotica,RoboCup,2019/2020,2017-08-29,Robo Innovators,Robo Pioneers,0,1,AwayWin
Robotica,RoboCup,2019/2020,2021-08-30,Robo Warriors,Cyber Blasters,3,1,HomeWin
Robotica,RoboCup,2019/2020,2018-01-11,Robo Pioneers,Tech Innovators,0,2,AwayWin
Robotica,RoboCup,2019/2020,2023-08-05,Tech Warriors,Tech Innovators,3,3,Draw
Robotica,RoboCup,2019/2020,2016-09-28,Robo Blasters,Mecha Warriors,3,1,HomeWin
Robotica,RoboCup,2019/2020,2020-05-21,Robo Blasters,Tech Warriors,2,5,AwayWin
Robotica,RoboCup,2019/2020,2017-10-20,Robo Blasters,Cyber Warriors,4,0,HomeWin
Robotica,RoboCup,2020/2021,2015-10-14,Robo Warriors,Robo Blasters,2,0,HomeWin
Robotica,RoboCup,2020/2021,2024-06-17,Mecha Blasters,Robo Innovators,4,1,HomeWin
Robotica,RoboCup,2020/2021,2021-10-22,Robo Innovators,Neo Warriors,5,1,HomeWin
Robotica,RoboCup,2020/2021,2016-08-28,Robo Warriors,Cyber Warriors,2,1,HomeWin
Robotica,RoboCup,2020/2021,2015-06-24,Robo Warriors,Cyber Warriors,3,4,AwayWin
Robotica,RoboCup,2020/2021,2021-10-07,Robo Warriors,Cyber Blasters,4,1,HomeWin
Robotica,RoboCup,2020/2021,2021-04-17,Robo Blasters,Neo Warriors,3,3,Draw
Robotica,RoboCup,2020/2021,2016-01-29,Mecha Blasters,Robo Warriors,4,3,HomeWin
Robotica,RoboCup,2020/2021,2022-01-28,Robo Innovators,Mecha Blasters,5,3,HomeWin
Robotica,RoboCup,2020/2021,2015-04-29,Cyber Warriors,Robo Blasters,1,2,AwayWin
Robotica,RoboCup,2020/2021,2022-05-11,Robo Warriors,Neo Warriors,2,2,Draw
Robotica,RoboCup,2020/2021,2023-05-26,Mecha Blasters,Neo Warriors,3,0,HomeWin
Robotica,RoboCup,2020/2021,2017-11-23,Robo Warriors,Neo Warriors,2,0,HomeWin
Robotica,RoboCup,2020/2021,2018-09-16,Mecha Blasters,Cyber Warriors,1,3,AwayWin
Robotica,RoboCup,2020/2021,2015-04-27,Cyber Warriors,Neo Warriors,3,3,Draw
Robotica,RoboCup,2020/2021,2022-09-19,Neo Warriors,Cyber Blasters,4,4,Draw
Robotica,RoboCup,2020/2021,2020-10-18,Neo Warriors,Robo Warriors,5,4,HomeWin
Robotica,RoboCup,2020/2021,2024-10-03,Cyber Blasters,Mecha Blasters,1,2,AwayWin
Robotica,RoboCup,2020/2021,2023-07-26,Cyber Warriors,Neo Warriors,0,1,AwayWin
Robotica,RoboCup,2020/2021,2017-04-16,Robo Blasters,Cyber Warriors,5,4,HomeWin
